"DateTime";"BTC price";"M2 Growth YoY (%)";"M2 Global Supply (USD)"
"2013-05-20 00:00:00";117,8186364699;5,5654014717;59166686473105
"2013-05-27 00:00:00";126,392905903;5,8571414345;59490171457382
"2013-06-03 00:00:00";122,9491879018;6,7670545757;60072386054198
"2013-06-10 00:00:00";104,3575666277;7,2970858354;60559839608422
"2013-06-17 00:00:00";100,1263050847;6,5084553461;59754983891203
"2013-06-24 00:00:00";99,0456832262;5,0615636522;59881572926442
"2013-07-01 00:00:00";82,8675701344;5,0589851811;59413579693587
"2013-07-08 00:00:00";73,9885537697;5,9652341332;59907475415129
"2013-07-15 00:00:00";93,7961525424;5,8746672138;59938115609878
"2013-07-22 00:00:00";85,6490286382;6,1712907453;60311621524098
"2013-07-29 00:00:00";93,2986972531;5,8707692317;60337091264746
"2013-08-05 00:00:00";97,5271338399;6,5960087851;60732178833292
"2013-08-12 00:00:00";95,4464707773;6,5846441274;60583329610789
"2013-08-19 00:00:00";102,7840122735;5,7516699472;60447110756743
"2013-08-26 00:00:00";112,1181148451;5,4490860522;60616077053669
"2013-09-02 00:00:00";129,5653717124;4,7061120084;60558499766035
"2013-09-09 00:00:00";121,2592726476;4,2725535565;60784710220136
"2013-09-16 00:00:00";126,2046659848;5,0827628369;61123691951461
"2013-09-23 00:00:00";122,8656990064;4,4428593202;61196852319051
"2013-09-30 00:00:00";126,0902618352;5,3560470113;61703283893755
"2013-10-07 00:00:00";123,9068725891;5,032859121;61594483937649
"2013-10-14 00:00:00";135,3391949153;5,7615488486;61968037933293
"2013-10-21 00:00:00";179,9106285798;6,221542422;62112882828288
"2013-10-28 00:00:00";196,2746873174;5,635979937;61657751157736
"2013-11-04 00:00:00";228,7910388662;5,430202882;61486430837924
"2013-11-11 00:00:00";342,6976928697;5,9687411163;61554680419571
"2013-11-18 00:00:00";657,7785038749;5,6402809167;61546693069335
"2013-11-25 00:00:00";816,243386616;5,438644014;61782710026906
"2013-12-02 00:00:00";1040,8082177089;5,736450157;61931654585771
"2013-12-09 00:00:00";896,079289889;5,5564486758;61923093322234
"2013-12-16 00:00:00";677,8941068013;5,3570266523;61748238008910
"2013-12-23 00:00:00";657,9266341555;5,6593618304;61786233953748
"2013-12-30 00:00:00";735,7419970777;5,5159218496;62314722629251
"2014-01-06 00:00:00";914,4599608416;5,4446886643;62484722910725
"2014-01-13 00:00:00";822,8770121975;5,4341733663;62253605995980
"2014-01-20 00:00:00";828,8852165926;5,8103938134;62484484652572
"2014-01-27 00:00:00";742,7013749708;5,5285411164;62723440661133
"2014-02-03 00:00:00";806,9974283725;6,2229212144;62834417445761
"2014-02-10 00:00:00";685,4574988369;6,7733011071;63022295234648
"2014-02-17 00:00:00";631,3345963063;7,0467187373;62881542321594
"2014-02-24 00:00:00";542,2666507539;7,5210105211;63191665259208
"2014-03-03 00:00:00";676,505732782;8,0555726226;63207518712779
"2014-03-10 00:00:00";628,151241166;7,7806651684;63268354686778
"2014-03-17 00:00:00";622,7602086499;7,0505024657;62818468345255
"2014-03-24 00:00:00";585,023250519;5,8851494213;62884917070309
"2014-03-31 00:00:00";455,3553540561;6,8347208898;63361017536332
"2014-04-07 00:00:00";448,6552750664;7,2702262662;63730018588223
"2014-04-14 00:00:00";461,1082465866;7,3024232945;63539298566171
"2014-04-21 00:00:00";498,084530301;6,8258919559;63483541671724
"2014-04-28 00:00:00";441,5478054681;6,9755801733;63873593121318
"2014-05-05 00:00:00";432,3381790354;7,7859817324;63924541298104
"2014-05-12 00:00:00";441,2809555815;8,4549768064;63890985925501
"2014-05-19 00:00:00";447,4048568089;7,8226985779;63795118014416
"2014-05-26 00:00:00";584,8479748685;7,7357804429;64092200506447
"2014-06-02 00:00:00";663,5057238457;6,6181198807;64048048578485
"2014-06-09 00:00:00";648,3363223261;5,9357058261;64154493536314
"2014-06-16 00:00:00";590,5674821742;7,3675772558;64157478493602
"2014-06-23 00:00:00";589,5522998247;7,4889032369;64366045979627
"2014-06-30 00:00:00";638,9461139684;9,1778052193;64866442311705
"2014-07-07 00:00:00";622,8549789597;8,4353893306;64960904204547
"2014-07-14 00:00:00";619,1974590883;8,1331318871;64812961603097
"2014-07-21 00:00:00";621,3053313852;7,3212291866;64727173562058
"2014-07-28 00:00:00";587,4930049679;6,9035600709;64502498605224
"2014-08-04 00:00:00";587,6083354763;6,3120015783;64565594919760
"2014-08-11 00:00:00";573,4414839275;6,5766093492;64567658530009
"2014-08-18 00:00:00";468,9579181765;6,243695231;64221244128324
"2014-08-25 00:00:00";501,6102866745;6,0909852438;64308193362378
"2014-09-01 00:00:00";474,5414897721;5,675327729;63995393095507
"2014-09-08 00:00:00";468,9754959088;4,8362758325;63724426470357
"2014-09-15 00:00:00";472,6556297487;3,7622736401;63423332501637
"2014-09-22 00:00:00";400,8816221508;3,2905844585;63210586430547
"2014-09-29 00:00:00";373,0645578609;2,2116670848;63067955113899
"2014-10-06 00:00:00";326,8035327294;2,9715604863;63424801284054
"2014-10-13 00:00:00";391,9942089421;2,678173013;63627649201932
"2014-10-20 00:00:00";381,1908585622;2,1334045098;63438001871737
"2014-10-27 00:00:00";350,0157118644;2,1935295182;63010232129633
"2014-11-03 00:00:00";325,3618655757;1,8762432397;62640065839828
"2014-11-10 00:00:00";365,5022539451;1,5493885878;62508401613219
"2014-11-17 00:00:00";387,5010315605;1,2976554848;62345357107691
"2014-11-24 00:00:00";376,9942238457;1,276590425;62571422187424
"2014-12-01 00:00:00";379,1119789597;0,2859348492;62108738768888
"2014-12-08 00:00:00";363,2156767972;0,5249338689;62248148611736
"2014-12-15 00:00:00";347,0951814728;0,1040577446;61812491832730
"2014-12-22 00:00:00";331,8425844535;-0,0838246798;61734441840952
"2014-12-29 00:00:00";313,0655315605;-0,2614464359;62151803007872
"2015-01-05 00:00:00";275,0038515488;-0,6851640951;62056600024389
"2015-01-12 00:00:00";268,6172320281;-0,412261583;61996958294449
"2015-01-19 00:00:00";216,8946949153;-1,5803376963;61497018787284
"2015-01-26 00:00:00";273,952244886;-1,5519366796;61750012578797
"2015-02-02 00:00:00";240,0924199299;-1,7493986618;61735192987788
"2015-02-09 00:00:00";220,7684938632;-1,8114907081;61880652212461
"2015-02-16 00:00:00";235,0861268264;-1,7533712748;61778995421350
"2015-02-23 00:00:00";239,0660178258;-1,9607888245;61952610148814
"2015-03-02 00:00:00";276,3226136762;-3,0234944545;61296442889693
"2015-03-09 00:00:00";290,1300590298;-3,9484989485;60770204367211
"2015-03-16 00:00:00";291,3921180596;-2,0849463829;61508736961674
"2015-03-23 00:00:00";266,7779929866;-2,0111077754;61620233613581
"2015-03-30 00:00:00";248,3369345412;-1,2313989895;62580790606660
"2015-04-06 00:00:00";256,3673869082;-3,0544353787;61783426353584
"2015-04-13 00:00:00";225,5056358854;-2,0233297739;62253689020144
"2015-04-20 00:00:00";224,8949035652;-1,6873711368;62412338712915
"2015-04-27 00:00:00";227,3259903565;-1,4640362746;62938460548116
"2015-05-04 00:00:00";238,9766613092;-1,3555341414;63058022316081
"2015-05-11 00:00:00";242,2498372297;-0,6696873403;63463116081178
"2015-05-18 00:00:00";232,8838496154;-1,6107914266;62767511722849
"2015-05-25 00:00:00";237,0035432496;-1,6702888157;63021675649680
"2015-06-01 00:00:00";223,2827019287;-1,6924811646;62964047420015
"2015-06-08 00:00:00";228,7742913501;-1,2691272333;63340291387472
"2015-06-15 00:00:00";236,7909628872;-0,8907984284;63585964683469
"2015-06-22 00:00:00";247,0178924605;-1,742048004;63244758560386
"2015-06-29 00:00:00";256,6502223846;-1,7698949676;63718374413591
"2015-07-06 00:00:00";269,1379400935;-1,9222882014;63712168407502
"2015-07-13 00:00:00";292,6492238457;-2,4116392637;63249906773118
"2015-07-20 00:00:00";279,114393045;-2,2210397371;63289557316532
"2015-07-27 00:00:00";294,4267618352;-1,1439214264;63764640703110
"2015-08-03 00:00:00";282,1850523086;-1,4578927189;63624297812524
"2015-08-10 00:00:00";264,9288252484;-2,2166491806;63136420056271
"2015-08-17 00:00:00";258,0093983051;-1,1225596929;63500322327465
"2015-08-24 00:00:00";211,9559175921;-1,6369905192;63255474333936
"2015-08-31 00:00:00";230,6894661017;-0,7331834405;63526189470669
"2015-09-07 00:00:00";240,6336157218;-0,1646279243;63619518269806
"2015-09-14 00:00:00";230,9487939801;0,4552589575;63712072904010
"2015-09-21 00:00:00";226,7734479836;0,2618501534;63376103448053
"2015-09-28 00:00:00";240,0172653419;1,0037860137;63701022426476
"2015-10-05 00:00:00";240,9612138334;0,987082206;64050856211741
"2015-10-12 00:00:00";246,0936373466;0,7537131852;64107219183423
"2015-10-19 00:00:00";264,3627282291;0,1800973709;63552252045282
"2015-10-26 00:00:00";286,7033828171;1,3763001088;63877442022966
"2015-11-02 00:00:00";364,6166279953;0,8742667047;63187707079272
"2015-11-09 00:00:00";380,49564436;1,0663320034;63174948704417
"2015-11-16 00:00:00";331,1327250146;1,1299618389;63049835851322
"2015-11-23 00:00:00";323,0125563413;0,4846754228;62874690492492
"2015-11-30 00:00:00";377,3898398597;2,4015595431;63600317111871
"2015-12-07 00:00:00";395,3465882525;2,1195797645;63567547773503
"2015-12-14 00:00:00";442,9916896552;2,3579725111;63270013398556
"2015-12-21 00:00:00";437,6401294565;2,8316357316;63482536354835
"2015-12-28 00:00:00";421,0528796026;2,6687118403;63810455533685
"2016-01-04 00:00:00";433,4489710696;2,4174414149;63556781974084
"2016-01-11 00:00:00";449,0330590298;2,3302053032;63441614704461
"2016-01-18 00:00:00";384,8651665693;2,8691846078;63261481784556
"2016-01-25 00:00:00";391,9860973115;3,358854749;63824105808834
"2016-02-01 00:00:00";371,2234350906;4,5650328401;64553424821596
"2016-02-08 00:00:00";370,8143503273;4,8472995125;64880192765480
"2016-02-15 00:00:00";399,267618647;5,1255412226;64945503298587
"2016-02-22 00:00:00";437,5352950941;4,0926504101;64488113902165
"2016-02-29 00:00:00";437,7758725891;6,3504666196;65189053034434
"2016-03-07 00:00:00";413,2293661601;7,8187709666;65521687462598
"2016-03-14 00:00:00";415,0269572764;7,2682949751;65979373399502
"2016-03-21 00:00:00";411,6017740503;6,2549075613;65474522265149
"2016-03-28 00:00:00";422,9174468147;6,4026482741;66587618516379
"2016-04-04 00:00:00";419,5407278784;8,174184708;66833717742637
"2016-04-11 00:00:00";423,2730440094;7,1494450197;66704482289360
"2016-04-18 00:00:00";429,6569336645;6,340849825;66369811382947
"2016-04-25 00:00:00";465,3160066628;7,2828248995;67522158424249
"2016-05-02 00:00:00";444,9330611923;6,5358132759;67179376910135
"2016-05-09 00:00:00";463,4622316774;5,2375263618;66787013515931
"2016-05-16 00:00:00";455,2240773232;5,9348249497;66492653668910
"2016-05-23 00:00:00";444,2050572764;5,3022932075;66363269676888
"2016-05-30 00:00:00";533,4931490357;6,9672609403;67350916902347
"2016-06-06 00:00:00";585,8571490357;6,1024193997;67205581616936
"2016-06-13 00:00:00";704,3217781414;5,9625861828;67377332627856
"2016-06-20 00:00:00";722,497452367;6,06987202;67083634464342
"2016-06-27 00:00:00";652,2448077148;6,1923813025;67664059117065
"2016-07-04 00:00:00";679,8424533606;6,0132160489;67543318743295
"2016-07-11 00:00:00";650,2725946815;6,2430802625;67198649218927
"2016-07-18 00:00:00";675,1185791935;5,8159536517;66970448636421
"2016-07-25 00:00:00";655,1195778492;6,6409678128;67999229968145
"2016-08-01 00:00:00";606,5092479252;6,656105695;67859198322648
"2016-08-08 00:00:00";591,6292838691;7,8214525325;68074605181680
"2016-08-15 00:00:00";566,5644413209;7,6261984287;68342982911010
"2016-08-22 00:00:00";584,9718977206;7,4015790708;67937378283342
"2016-08-29 00:00:00";573,4292675628;7,2798486185;68150799897232
"2016-09-05 00:00:00";607,526964173;7,5124261737;68398887611919
"2016-09-12 00:00:00";607,707372706;7,0888809061;68228545874967
"2016-09-19 00:00:00";608,8713063121;8,1159009682;68519645241430
"2016-09-26 00:00:00";606,7788106371;7,9307135439;68752968039677
"2016-10-03 00:00:00";612,5903473992;6,919336252;68482750325292
"2016-10-10 00:00:00";618,0852;5,8443176027;67853848678754
"2016-10-17 00:00:00";639,1375364699;6,4991468823;67682606252709
"2016-10-24 00:00:00";650,0271671537;5,8830813187;67635403881457
"2016-10-31 00:00:00";698,8977279953;8,0231617329;68257359013562
"2016-11-07 00:00:00";706,1812167738;6,6396186839;67369524402151
"2016-11-14 00:00:00";705,6435841613;5,3061076786;66395328032772
"2016-11-21 00:00:00";736,5069839275;5,2168428825;66154764308335
"2016-11-28 00:00:00";730,0824837522;4,9094088192;66722716689228
"2016-12-05 00:00:00";752,670726242;4,5633557696;66468361132434
"2016-12-12 00:00:00";778,5065990649;4,2197833908;65939870915334
"2016-12-19 00:00:00";790,2790316774;3,9417495859;65984858968710
"2016-12-26 00:00:00";903,2012466394;4,2181894452;66502101433931
"2017-01-02 00:00:00";1017,07788609;4,9580793431;66707977652288
"2017-01-09 00:00:00";903,508666803;5,7256711365;67074072926097
"2017-01-16 00:00:00";830,8380350672;6,2948222121;67243679591628
"2017-01-23 00:00:00";919,1157441262;5,3899328239;67264182237375
